timestamp,equity,w_btc,w_sol,state,adx,atrp,equity_btc,equity_sol
1740704400000,1000.0,0.05,0.95,RANGE,7.142857142857142,0.010445684888360111,1000.0,1000.0
1740708000000,1000.0,0.05,0.95,RANGE,13.775510204081632,0.012775728824611428,1000.0,1000.0
1740711600000,1000.0,0.05,0.95,RANGE,19.934402332361515,0.013042488943517663,1000.0,1000.0
1740715200000,1000.0,0.05,0.95,RANGE,25.653373594335694,0.013549461604316707,1000.0,1000.0
1740718800000,1000.0,0.8,0.19999999999999996,TREND,30.963846909026003,0.01389647534175549,1000.0,1000.0
1740722400000,1000.0,0.8,0.19999999999999996,TREND,35.89500070123843,0.014326437464691255,1000.0,1000.0
1740726000000,1000.0,0.8,0.19999999999999996,TREND,40.47392922257855,0.014616244801936294,1000.0,1000.0
1740729600000,1000.0,0.8,0.19999999999999996,TREND,44.72579142096579,0.014689326872787616,1000.0,1000.0
1740733200000,1000.0,0.8,0.19999999999999996,TREND,45.364145400237604,0.0150351175191308,1000.0,1000.0
1740736800000,1000.0,0.8,0.19999999999999996,TREND,45.95690266670428,0.014822754227675245,1000.0,1000.0
1740740400000,1000.0,0.8,0.19999999999999996,TREND,45.702985742548236,0.01443815870883114,1000.0,1000.0
1740744000000,1000.0,0.8,0.19999999999999996,TREND,45.467205741546195,0.014031461188276771,1000.0,1000.0
1740747600000,1000.0,0.8,0.19999999999999996,TREND,43.48966171306982,0.013916754483328624,1000.0,1000.0
1740751200000,1000.0,0.8,0.19999999999999996,TREND,40.51132957294427,0.014078168684905024,1000.0,1000.0
1740754800000,984.6365699054704,0.8,0.19999999999999996,TREND,39.37418161168108,0.014837472720947814,980.795712381838,1000.0
1740758400000,990.2700421876957,0.8,0.19999999999999996,TREND,38.700937435567475,0.01493016714110559,987.8100840153726,1000.0
1740762000000,990.2700421876957,0.8,0.19999999999999996,TREND,38.07578212917627,0.01465901023667369,987.8100840153726,1000.0
1740765600000,990.2700421876957,0.8,0.19999999999999996,TREND,38.026109087497744,0.015115465699059015,987.8100840153726,1000.0
1740769200000,990.2700421876957,0.8,0.19999999999999996,TREND,37.97998412022483,0.014539847695461428,987.8100840153726,1000.0
1740772800000,990.2700421876957,0.8,0.19999999999999996,TREND,37.034693223706164,0.014549791991730239,987.8100840153726,1000.0
1740776400000,990.2700421876957,0.8,0.19999999999999996,TREND,36.15692310551026,0.014007508553435348,987.8100840153726,1000.0
1740780000000,990.2700421876957,0.8,0.19999999999999996,TREND,35.15199932332512,0.013539274407488736,987.8100840153726,1000.0
1740783600000,990.2700421876957,0.8,0.19999999999999996,TREND,34.28876009068288,0.013001239954389062,987.8100840153726,1000.0
1740787200000,990.2700421876957,0.8,0.19999999999999996,TREND,33.170938313651234,0.012823847708862642,987.8100840153726,1000.0
1740790800000,990.2700421876957,0.8,0.19999999999999996,TREND,32.42477681971667,0.01266850077196678,987.8100840153726,1000.0
1740794400000,990.2700421876957,0.8,0.19999999999999996,TREND,32.5200507567709,0.01279488856573575,987.8100840153726,1000.0
1740798000000,990.2700421876957,0.8,0.19999999999999996,TREND,32.60851941260697,0.01233741285397265,987.8100840153726,1000.0
1740801600000,990.2700421876957,0.8,0.19999999999999996,TREND,33.53053175672131,0.012376385973162355,987.8100840153726,1000.0
1740805200000,990.2700421876957,0.8,0.19999999999999996,TREND,34.38668607625606,0.012145870547308172,987.8100840153726,1000.0
1740808800000,990.2700421876957,0.8,0.19999999999999996,TREND,33.86276981876146,0.012038996942448473,987.8100840153726,1000.0
1740812400000,990.2700421876957,0.8,0.19999999999999996,TREND,33.21839411968189,0.01150057743422326,987.8100840153726,1000.0
1740816000000,990.2700421876957,0.8,0.19999999999999996,TREND,32.88306542077971,0.011103452813023442,987.8100840153726,1000.0
1740819600000,990.2700421876957,0.8,0.19999999999999996,TREND,32.73376822993695,0.010620809023696701,987.8100840153726,1000.0
1740823200000,990.2700421876957,0.8,0.19999999999999996,TREND,32.01308932685762,0.010454195378113257,987.8100840153726,1000.0
1740826800000,990.2700421876957,0.8,0.19999999999999996,TREND,30.641941033568582,0.01022641775030135,987.8100840153726,1000.0
1740830400000,990.2700421876957,0.8,0.19999999999999996,TREND,29.36873190408591,0.009888714470367705,987.8100840153726,1000.0
1740834000000,990.2700421876957,0.8,0.19999999999999996,TREND,27.943429917856175,0.009722759768941412,987.8100840153726,1000.0
1740837600000,990.2700421876957,0.05,0.95,RANGE,26.61993521635714,0.009373804005801878,987.8100840153726,1000.0
1740841200000,990.2700421876957,0.05,0.95,RANGE,25.481410028313523,0.00899184596472713,987.8100840153726,1000.0
1740844800000,990.2700421876957,0.05,0.95,RANGE,24.984306073372476,0.00878040422660195,987.8100840153726,1000.0
1740848400000,990.2700421876957,0.05,0.95,RANGE,24.703423493206067,0.008522872055248525,987.8100840153726,1000.0
1740852000000,990.2700421876957,0.05,0.95,RANGE,24.442603954480116,0.008129573701434835,987.8100840153726,1000.0
1740855600000,990.2700421876957,0.05,0.95,RANGE,24.609318061046086,0.007866409514785202,987.8100840153726,1000.0
1740859200000,990.2700421876957,0.05,0.95,RANGE,24.764124017143057,0.007509337468064856,987.8100840153726,1000.0
1740862800000,990.2700421876957,0.05,0.95,RANGE,25.717833361834703,0.007657498512077448,987.8100840153726,1000.0
1740866400000,990.2700421876957,0.8,0.19999999999999996,TREND,26.70328369938624,0.00758481049734311,987.8100840153726,1000.0
1740870000000,990.2700421876957,0.8,0.19999999999999996,TREND,27.618344727112667,0.007483522770451264,987.8100840153726,1000.0
1740873600000,990.2700421876957,0.8,0.19999999999999996,TREND,28.63314842031773,0.007386796175365922,987.8100840153726,1000.0
1740877200000,990.2700421876957,0.8,0.19999999999999996,TREND,29.608321358969864,0.00714124897855132,987.8100840153726,1000.0
1740880800000,990.2700421876957,0.8,0.19999999999999996,TREND,29.34753151089357,0.007402906076512902,987.8100840153726,1000.0
1740884400000,990.2700421876957,0.8,0.19999999999999996,TREND,29.105369509108442,0.00724156326611292,987.8100840153726,1000.0
1740888000000,990.2700421876957,0.8,0.19999999999999996,TREND,28.19175944578528,0.0070076779719104075,987.8100840153726,1000.0
1740891600000,990.2700421876957,0.8,0.19999999999999996,TREND,27.717192745070907,0.006806088488561835,987.8100840153726,1000.0
1740895200000,990.2700421876957,0.8,0.19999999999999996,TREND,28.18018416284042,0.00681955684354869,987.8100840153726,1000.0
1740898800000,990.2700421876957,0.8,0.19999999999999996,TREND,28.610104765054967,0.006562233404183928,987.8100840153726,1000.0
1740902400000,990.2700421876957,0.8,0.19999999999999996,TREND,27.825138458160186,0.006601453224789925,987.8100840153726,1000.0
1740906000000,990.2700421876957,0.8,0.19999999999999996,TREND,26.95507116609806,0.006507294604028916,987.8100840153726,1000.0
1740909600000,990.2700421876957,0.05,0.95,RANGE,26.14715153775466,0.006222590516643576,987.8100840153726,1000.0
1740913200000,990.2700421876957,0.05,0.95,RANGE,25.87586405037011,0.006000384767935551,987.8100840153726,1000.0
1740916800000,990.2700421876957,0.05,0.95,RANGE,24.958238188152134,0.005883008062101643,987.8100840153726,1000.0
1740920400000,990.2700421876957,0.05,0.95,RANGE,23.37555871124148,0.005902649486677729,987.8100840153726,1000.0
1740924000000,990.2700421876957,0.05,0.95,RANGE,22.523093558162223,0.006238866311881053,987.8100840153726,1000.0
1740927600000,990.8411074832826,0.05,0.95,RANGE,24.042469801579784,0.008583472778941129,999.2030179339995,1000.0
1740931200000,988.6343779700785,0.8,0.19999999999999996,TREND,27.012069590531844,0.01131391477152802,996.4213272412327,1000.0
1740934800000,988.6343779700785,0.8,0.19999999999999996,TREND,30.453344223138952,0.013501175226275064,996.4213272412327,1000.0
1740938400000,988.6343779700785,0.8,0.19999999999999996,TREND,33.64881352484555,0.01429629527015685,996.4213272412327,1000.0
1740942000000,988.6343779700785,0.8,0.19999999999999996,TREND,36.616035019287395,0.01389063283112601,996.4213272412327,1000.0
1740945600000,988.6343779700785,0.8,0.19999999999999996,TREND,39.53633426844431,0.01350275305888885,996.4213272412327,1000.0
1740949200000,988.6343779700785,0.8,0.19999999999999996,TREND,42.24804071409,0.013114002358289831,996.4213272412327,1000.0
1740952800000,988.6343779700785,0.8,0.19999999999999996,TREND,44.831216721444626,0.012840988798562632,996.4213272412327,1000.0
1740956400000,988.6343779700785,0.8,0.19999999999999996,TREND,47.24454806586359,0.012677102011385749,996.4213272412327,1000.0
1740960000000,988.6343779700785,0.8,0.19999999999999996,TREND,48.61444784043356,0.012748832215872074,996.4213272412327,1000.0
1740963600000,988.6343779700785,0.8,0.19999999999999996,TREND,48.96719079896681,0.01245084821372711,996.4213272412327,1000.0
1740967200000,988.6343779700785,0.8,0.19999999999999996,TREND,48.9601943781154,0.012305538565474027,996.4213272412327,1000.0
1740970800000,988.6343779700785,0.8,0.19999999999999996,TREND,48.95369770161052,0.012239152432253863,996.4213272412327,1000.0
1740974400000,988.6343779700785,0.8,0.19999999999999996,TREND,48.94766507342742,0.01161193401635854,996.4213272412327,1000.0
1740978000000,988.6343779700785,0.8,0.19999999999999996,TREND,49.16711166290734,0.011133322551190882,996.4213272412327,1000.0
1740981600000,988.6343779700785,0.8,0.19999999999999996,TREND,47.285214888527015,0.012067481716397849,996.4213272412327,1000.0
